UserID,ISBN,Rating
184,8244993923,10
184,5282418886,10
184,7588321896,8
184,7082361938,3
184,3560257018,9
184,9458726681,1
184,5234353138,6
184,3059281013,9
184,8070519110,4
184,1050012153,9
184,9974813424,7
184,5156059197,6
184,8969077646,5
184,7635932772,5
184,2726438189,4
184,9463599348,3
184,1363044445,6
184,5470400667,6
184,5738577186,9
184,1929075057,10
184,3158189708,10
184,3836590191,7
184,9125053514,4
184,6700880691,7
184,6118389228,6
184,2161549524,9
184,7953964883,6
184,4453779724,2
184,4496097230,5
184,7754271734,7
185,1133043400,6
186,2700395938,4
186,7670766438,6
186,9112058919,2
186,9403967875,2
186,1499104944,9
186,8429706505,9
186,3669825901,9
186,4464126108,6
186,5612338602,6
186,9304022911,2
186,6498481322,3
186,4588365416,10
186,7035072931,10
186,2996287612,4
186,1751887152,3
186,9988607807,2
186,9808232649,8
186,5938311113,2
186,5162415816,8
186,7611987634,4
186,7137400533,5
186,2765830717,10
186,5266035458,8
186,1812715797,3
186,5511673765,1
186,8326194640,8
186,4891957935,6
186,9248479871,3
186,5523302468,2
186,6080595765,9
186,4381135041,8
186,7785949744,3
186,5409450312,4
186,6109451563,10
186,7037185688,3
186,2455020050,5
186,5164554006,9
186,7488067879,2
186,5292671222,4
186,2176425888,3
186,2208145755,5
186,3050893464,7
186,5136630170,8
186,2170351460,1
186,4992205607,10
186,5192058595,4
186,3745490079,7
186,4344185920,10
186,4037096884,8
186,8452070584,4
186,8290177679,7
186,4060482656,2
186,7266509606,3
186,5036694543,9
186,7749790312,10
186,3017393679,8
186,5139282933,6
186,1940693666,1
186,6362737020,5
186,5421329242,7
186,5755483355,5
186,9513022945,4
186,4608266803,2
186,7391777070,5
186,7979010607,7
186,6295305203,2
186,1273269197,10
186,5359540373,9
186,4519741748,10
186,3674058412,5
186,2383857221,2
186,5835748255,5
186,1650448646,7
186,5451908535,4
186,2651908814,7
186,8789575074,8
186,1379107696,4
186,3617999063,3
186,1762837160,8
186,1945589417,2
186,7746047257,9
186,6472467992,7
186,3121022935,10
186,4870151875,3
186,8865625023,9
186,6514418451,9
186,1503093788,9
187,8115654318,6
187,8536704696,9
187,3221116561,10
187,4889653795,4
187,9438859971,2
187,7534912817,4
187,2334007159,6
188,3826809522,7
188,3971273878,7
188,7932183326,7
188,8616591406,2
188,8115654318,9
188,6699319774,9
188,6858560111,7
188,4676310090,10
188,7868501085,1
188,5710758577,10
189,3905114349,5
189,4969421131,7
189,7932016479,9
189,7597096020,7
189,2966879503,2
189,6814690180,1
189,4944615960,7
189,1401077223,2
189,7837471780,5
189,9033688577,4
189,6489841004,5
189,1448859558,2
189,7740341488,5
190,4225466914,9
190,9751979701,2
190,6019729544,4
190,6068901114,6
190,4500005834,6
190,8157659135,4
190,1543370009,3
190,8265229367,6
190,6283455727,2
190,4673188557,3
190,4976395037,4
190,8006326676,9
190,2334007159,3
190,4113710114,7
190,9352888645,4
190,1202183344,6
190,9209107470,10
190,1663832166,3
190,5453875922,3
190,9703593492,3
190,9783772024,1
190,9253602448,6
190,9393424155,7
190,8836517489,2
190,1506101335,6
190,5563247604,2
190,1244612405,2
190,2782729995,7
190,7793339515,1
190,6369852128,6
190,5046016259,2
190,4761086041,6
190,4723310035,2
190,5881882633,3
190,8954642814,7
190,1668659825,9
190,4716002002,9
190,7944654653,1
190,5205302019,6
190,6082565694,9
190,8928665601,7
190,4465376873,2
190,4123488771,9
190,6926724798,2
190,8706438902,5
190,8385393549,6
190,5938661620,5
190,8400358805,10
190,5701142480,5
190,2153232807,1
190,3263929800,6
190,5509431287,1
190,5147086815,2
190,6276318317,1
190,2758450274,4
190,6913837513,3
190,4124004897,9
190,6435785144,2
190,3732348404,8
190,9913298363,6
190,5935999902,6
190,7504722732,1
190,3071816474,8
190,1577237931,6
190,2344099352,9
190,4770323350,5
190,5604775390,5
190,8963741228,3
190,3939208898,3
190,4006864528,5
190,1945790174,1
190,6777500178,9
190,2113802809,2
190,5234353138,7
190,4934800396,7
190,4125595930,2
190,2959941353,3
190,3761148545,8
190,4317063935,2
190,7449060361,7
190,1130266369,5
190,4295751467,10
191,7367669632,10
191,5188465151,9
191,7652444864,7
191,3092093876,1
191,4634563018,6
191,7428769861,9
191,3107968981,3
191,9168585683,5
191,4704151595,10
191,5548605199,8
191,7473879097,1
191,2355862726,6
191,4850409522,6
191,7021821989,7
191,8420084124,8
191,5860632421,6
191,9499720633,2
191,6365861410,6
191,6797299053,2
191,6904772759,1
191,1843976865,3
191,4651364045,5
191,8840255489,4
191,7021190690,10
191,8461999630,8
191,5176167706,3
191,5752413071,2
191,9682155945,5
191,1572749152,3
191,1076186843,10
191,1683394905,7
191,6800097439,3
191,9823767622,5
191,2146612202,1
191,3078575853,2
191,1844083604,1
191,8320875492,3
191,6891890006,7
191,6257913495,7
191,8824451866,1
191,6135012218,2
191,7715733156,3
191,8905036065,10
191,9583250819,8
191,4917246356,3
191,9827262896,2
191,5104841788,8
191,7238470841,5
191,7105945747,5
191,5968162772,8
191,8568540426,8
191,5990016648,8
191,4134645464,7
191,8352432776,9
191,6363228624,1
191,6593260381,10
191,6586184133,6
191,9505700198,6
191,2095291458,9
191,4231815254,10
191,3072923979,3
191,7639657174,6
191,1947653570,2
191,6367227970,1
191,9230794672,7
191,5215125340,10
191,8564245232,3
191,7263471172,9
191,9177720910,8
191,7995933898,7
191,8310545569,9
191,3042760296,9
191,8702912778,1
191,5136630170,10
191,3129690454,7
191,6118055966,3
191,7530999073,6
191,4378516977,8
191,9838569815,4
191,8816497953,7
192,7603425918,1
192,1965558266,4
192,8776766550,1
192,5365919105,6
192,9973769128,4
192,2694016802,7
192,6780362145,6
192,9932969768,10
192,8216810219,3
192,3665874858,6
192,9063412759,8
192,1190888357,9
192,6346743700,9
192,2264110633,8
192,3022572579,8
192,7010894700,3
192,8384550074,4
192,9014194255,7
192,5139282933,10
192,3958594857,5
192,8326194640,3
192,4092426989,8
192,8116034433,2
192,2843378089,6
192,7580419853,5
192,6592082524,4
192,6215479478,3
192,6154040125,4
192,7083889616,7
192,8589038215,4
192,8756054113,5
192,4593154478,2
192,5028484177,7
192,6439657071,1
192,4602495833,3
192,9273490767,8
192,4914072948,7
192,6143790189,7
192,9650295003,6
192,4461465364,3
192,6586477113,5
192,9364140049,7
192,1872484432,4
192,6639128821,3
192,7632785175,5
192,3540923273,6
192,2825652534,5
192,7155303445,6
192,8267834618,6
192,8360076912,6
192,7095048865,2
192,2559524667,8
192,1374072700,6
192,2405950207,7
192,3462541524,7
192,3379870866,6
192,3866051306,2
192,4992608974,10
192,9755076918,7
192,1702014151,3
192,3564521267,6
192,3807288789,4
192,2950939168,8
192,3978941832,1
192,2030981838,8
192,5087840587,1
192,7949719361,8
192,9847728520,8
192,5356528653,8
192,7936828381,7
192,7635932772,8
192,6251246618,3
192,9831558781,2
193,4230988135,9
193,9592329046,9
193,4864478156,3
193,5816788643,6
193,7055833207,5
193,3044657241,4
193,9310475152,5
193,3731629799,9
193,1816390287,6
193,6185030932,9
193,8647989710,2
193,2826343082,8
193,2534469634,9
193,9556426936,5
193,3071223823,9
193,8898557589,9
193,8375951334,7
193,1461414006,4
194,8368574751,6
194,2369454988,2
194,5327379735,3
194,8907731683,6
194,1933022871,5
194,2042586165,3
194,7892822175,5
194,9289539672,1
194,3147253321,2
194,7329812201,8
194,5957684597,3
194,4559898974,1
194,7419894817,3
194,9988607807,7
194,1963877796,7
194,4480002270,4
194,5406850299,7
194,7805535633,5
194,5061783490,4
194,9411693087,9
194,9479536470,5
194,7979010607,9
194,7829309886,4
194,2840846818,7
194,7085136776,4
194,7348630028,2
194,3590452694,4
194,2855091008,2
194,2103675049,5
194,9310475152,10
194,7588941356,10
194,7228382459,2
194,6981228889,3
194,8311387041,1
194,1601389564,10
194,8616170329,4
194,6614200052,9
194,4627900863,2
194,1089410919,10
194,2083953741,5
194,8071378097,5
194,6791807970,7
194,2938107784,9
195,9260066442,5
195,8658761596,10
195,2855996183,7
195,4550348404,6
195,9989834628,1
195,4015624388,6
195,1588123740,1
195,9461270061,8
195,9145712465,8
195,2463059833,6
195,2458862519,10
195,7713055414,2
196,4687959065,7
196,8808616378,8
196,2817918459,9
196,9888755338,1
196,4431276039,1
196,3441609184,3
196,2782391775,10
196,8564721659,8
196,9233011544,1
196,8137460952,4
196,4342996825,4
196,1993608960,5
196,1758619020,3
196,2355862726,4
196,9908691865,8
196,8673349478,4
196,8009575434,2
196,1008765230,9
196,7534912817,5
196,6875045236,6
196,5861623801,4
196,9468046313,8
196,2657506202,3
196,3676756078,8
196,9942880973,6
196,2038350889,5
196,2274068409,7
196,4623883664,6
196,6913837513,10
196,6438183892,9
196,7892036407,8
196,7148697223,2
196,8851046548,8
196,1493175148,6
196,1663832166,1
196,2957323943,10
196,4230988135,5
196,4335434677,6
196,6957583586,10
196,3563061802,7
197,7360038347,8
197,3793198543,9
197,2249472198,3
197,3032947031,8
197,3926853282,6
197,7066594277,5
197,4012684443,3
197,4395303699,4
197,8904493917,3
197,9703710184,9
197,1815239016,10
197,4640009861,2
197,1991452050,10
197,3271771451,1
197,6137663115,3
197,3615388308,3
197,1038145228,2
197,6785088229,6
197,1545742399,7
197,4713100981,4
197,8564624975,5
197,8647989710,8
197,7473879097,10
197,7661922349,1
197,5245933071,7
197,3243034245,5
197,2460632917,9
197,6667127220,8
197,1439814558,6
197,2318105626,2
197,3121022935,4
197,6290259960,5
197,3227597692,8
197,6378223512,7
197,9540577619,3
197,9075425361,1
197,5891936067,6
197,4858420961,8
197,7609690504,3
197,3414232540,1
197,7356343079,4
197,1561942155,3
197,7515054701,7
197,4770788114,10
197,1161282814,9
197,6020677748,1
197,8049873391,6
197,1385419584,3
197,5539232330,5
197,3861151464,4
197,7213125193,3
197,3540430050,3
197,4606238169,1
197,1670356549,4
197,5503056406,1
197,7095039729,3
197,7832608672,3
197,4335128898,3
197,6287783885,5
197,8900807703,3
197,4730100579,6
197,3928052228,10
197,3323937661,8
197,9569329597,6
197,4008012258,6
197,1967379505,7
197,6667473039,4
197,9029361703,9
197,9108346145,4
197,6794959429,1
197,1563861616,10
197,9353952072,1
197,6802714962,9
197,1856667219,1
198,1578553386,4
198,5456788060,8
198,3544798224,3
198,3205170679,2
198,2262376766,8
198,1099389668,4
198,1175672350,1
198,5691668467,3
198,8561444086,1
198,4953165497,8
198,1959491310,4
198,4731684263,3
198,9709273177,8
198,7343923594,5
198,9176343280,6
198,1983408705,6
198,7388664720,2
198,2586614101,3
198,4744200145,6
198,9968104878,9
198,6953562606,2
198,4245129418,2
198,8428591307,8
198,3601119156,1
198,9012642711,6
198,8979542380,10
198,2484686339,8
198,8708237916,7
198,6716359555,5
198,2972257633,2
198,3391467663,9
198,9798333191,7
198,4290523445,2
198,2800008179,7
198,1963877796,10
198,9040010165,2
198,6925294433,3
198,8707898950,10
198,9279857491,6
198,1837184610,3
198,3154962811,2
198,1187035288,5
198,2242655237,4
198,8622910239,7
198,2042586165,6
198,5278631955,8
198,8013789925,6
198,4299178107,3
198,3615388308,2
198,6089923259,6
198,1302623851,9
198,6269538485,1
198,1175150636,5
198,8012491436,7
198,8556364654,4
198,7508655561,2
198,5468262010,8
198,8542147234,4
198,4052451517,10
198,7064063505,7
198,3826736401,3
198,9331350964,3
198,5539669502,6
198,3736216510,4
198,3606093677,2
198,8741271841,5
198,4744569951,1
198,2036204791,2
198,6378223512,2
198,7013037600,7
198,8085562984,6
198,4749079576,4
198,5388901110,5
198,8419429442,4
198,2170351460,7
198,3777395476,7
198,5125077080,4
198,9632527244,5
198,9560836371,1
198,2000341932,8
198,1311467153,4
198,2048511415,9
198,2105207612,6
198,5002439016,8
198,9107817951,10
198,5501033133,4
198,3965835037,1
198,1404756877,5
198,4362768762,3
199,4562558617,6
199,6624330615,6
199,7454775589,6
199,4431276039,4
199,9988312223,10
199,1454631233,4
199,8642803977,2
199,4496097230,6
199,7857233834,8
199,9249292296,5
199,2460632917,9
199,2702103280,3
199,3026927856,7
199,1282145042,6
199,1908988124,6
199,7658775665,9
199,3638323007,9
199,3564726031,9
199,1484319457,7
199,5938311113,9
199,6254786158,6
199,3027511327,2
199,9484127161,9
199,3769050985,8
199,5146399841,4
199,8968164864,10
199,2753590796,3
199,1221007842,3
199,1506917394,5
199,1117588507,10
199,4799182485,6
199,3948141769,1
199,9354050186,3
199,6478749440,6
199,6277587561,2
199,3486232165,5
199,2962806314,2
199,4317063935,10
199,7240218351,8
199,6891890006,1
199,3583655031,4
199,2172815276,5
199,4125760088,8
199,6157870395,7
199,1360273694,6
199,4124004897,8
199,6702910341,3
199,5557356141,2
199,1494851811,6
199,3985935552,10
199,1133043400,6
199,6410554781,7
199,9889499318,5
199,3626041860,2
199,8887769978,9
199,9545435758,3
199,6247434486,6
199,8325182681,2
199,4129533338,2
199,9659315100,3
199,3492994181,3
199,6248378141,5
199,5330760635,3
199,7056036890,5
199,3071223823,3
199,4003915536,6
199,4138688402,8
199,4640212831,8
199,2353454303,4
199,2088519018,7
199,2347407997,8
199,4132629914,8
200,4843768359,2
200,7625510942,5
200,3669349650,7
200,3118029371,2
200,2600181937,8
200,9411425370,9
200,6689785561,3
200,5605243277,3
200,4802248640,7
200,7184599660,8
200,4411824357,1
200,2607658840,5
200,2755756358,9
200,4141500696,4
200,2631829760,10
200,3517777549,7
200,5188465151,3
200,3017189449,10
200,5728921899,1
200,3647351323,1
200,3096009934,10
200,7203707432,4
200,1114984387,10
200,7992558553,6
200,2087297899,9
200,2689347092,4
200,9840674264,5
200,4709074042,10
200,8590235565,10
200,1795285954,2
200,1632083927,10
200,7626677170,7
200,1509204271,6
200,8384550074,3
200,9618854755,10
200,7951083356,8
200,2095291458,1
201,3904988217,9
201,4052472551,10
201,1770896715,8
201,3106264008,5
201,5548876673,2
201,7820522432,2
201,6310247724,8
201,4479128063,3
201,5285017035,7
201,3425717184,2
201,4138688402,5
201,4838136359,10
201,8765026804,9
201,5193702917,7
201,2206624777,8
201,6094060797,10
201,1577237931,3
201,8705967348,7
201,1231871026,5
201,8638324567,2
201,3822287934,3
201,7679733358,3
201,4631210263,6
201,8051689611,1
201,6072113676,8
201,9249292296,8
201,7962279883,5
201,1640028154,1
201,4672811732,2
201,8397183702,2
201,5486664370,5
201,9676590407,8
201,9010477034,3
201,6227700287,10
201,9711838181,10
201,4672803919,9
201,9256547218,2
201,1751945756,7
201,1200852929,6
201,9261829907,10
202,6272987289,6
202,2736804738,10
203,4660356801,7
203,3653666608,7
203,7939707063,1
203,2715041760,2
203,6267817249,1
203,2821738807,3
203,9361528162,7
203,7348630028,10
203,6025981481,9
203,7820857032,2
203,9523481336,10
204,2828204693,7
204,5989871481,4
204,5704296908,2
204,9629747842,4
204,6429791002,5
204,3199239417,2
204,8534811999,7
204,5981697196,6
204,1601389564,8
204,8808795897,3
204,7347290003,10
204,8574202099,8
204,4220557714,8
204,8642803977,8
204,3316149099,5
204,5323611921,2
204,2425506573,4
204,3858240905,6
204,8897427258,9
204,4460904552,8
204,5623567711,6
204,1940693666,10
204,2990363902,2
204,3263536520,10
204,5883073217,9
204,1967551232,3
204,5403651587,10
204,9403967875,4
204,5240803532,8
204,6832875333,4
204,2409455659,2
204,5896426319,10
204,9070808739,6
204,6685036301,8
204,6098883248,10
204,4559874270,6
204,2677533952,3
204,9867244108,2
204,3659684714,9
204,3871304786,8
204,9524067608,3
204,7094039864,8
204,2391708543,4
204,2380951538,2
204,3428869760,9
204,9086901622,8
204,4677511711,6
204,3356733476,7
204,2470839821,1
204,6981228889,2
204,2823435531,4
204,4221398404,10
204,7018428721,8
204,1336592470,6
204,2650569004,8
204,9308613635,1
204,8890724755,10
204,3544937472,8
204,6172523182,3
204,9190289658,6
204,4290523445,3
204,3581958689,3
204,7334353303,8
204,8800719582,4
204,8658914703,8
204,5412737926,4
204,2062684285,6
204,6879029010,10
204,3562177544,9
204,6756618100,6
204,8816497953,8
204,3578509477,4
204,6299025504,2
204,7832750562,6
205,5675842822,3
205,7026948134,10
205,4331410854,6
205,5834933011,5
205,9613951215,7
205,1967551232,9
205,1007486165,4
205,9710469116,4
205,2083953741,3
205,5827875908,5
205,3612849767,2
205,8212012726,9
205,4041625033,1
206,7626757663,9
206,5813081518,4
206,8649834405,10
206,6596447322,1
206,3409778427,7
206,6324597380,5
206,5705563016,7
206,3268030771,7
206,7407785343,3
206,6311833838,5
206,8616933046,7
206,7901241574,3
206,1836282039,10
206,8146653969,10
206,4210460904,9
206,3323937661,4
206,6150545489,2
206,3934585460,6
206,2038551399,5
206,2169852188,6
206,5587136366,8
206,9039339842,8
206,5321484193,10
206,9469525348,6
206,9616418521,8
206,4106619859,8
206,7075459913,4
206,1089662047,5
206,1007486165,2
206,8214130972,8
206,7554499469,6
206,8531717631,8
206,4959582306,4
206,9049442267,6
206,6548056502,3
207,3018387941,10
207,8253220880,8
207,7991061649,8
207,4811832441,9
207,8156779239,8
207,9229699754,9
207,1842243260,3
207,3217447907,1
207,9914105748,9
207,2571462174,3
207,8288674366,5
207,5264639992,10
207,7042347747,3
207,2619978812,7
207,4037096884,8
207,7691185064,4
207,5140863522,10
207,4164434123,3
207,9161065766,8
207,9929579076,6
207,7583962726,9
207,2558001225,10
207,7419580607,9
207,5801148790,7
207,6647699282,8
207,9118561766,3
207,5388901110,2
207,3021828582,10
207,8967636520,4
207,2761130933,7
207,2510126743,2
207,7415928236,6
207,2374207706,7
207,2141606582,4
207,3218556675,10
207,3219272691,5
207,7153342430,2
207,9077648176,3
207,2120920592,3
207,6406878316,8
207,6687649287,9
207,2389859555,8
207,5063455278,6
207,7649334547,4
207,5362444988,8
207,5665150073,3
207,8639810661,2
207,6034749008,8
207,5535434915,1
207,4165197445,9
207,4870151875,8
207,5671441697,9
207,1928054868,8
207,2406844723,9
207,8895438491,7
207,6222814008,4
207,3017186819,2
207,7880222649,8
207,9860650934,8
207,8397804437,10
207,8770032514,3
207,1066584493,2
207,7870688406,5
207,8400358805,10
207,8979632513,6
207,4725954815,8
207,9581066912,10
207,6645804034,2
207,2087088519,10
207,6020677748,2
207,5410591240,2
207,2515169872,8
207,9468212913,7
207,1725832072,8
207,2825652534,10
207,8030689893,2
207,7157065568,7
207,5351170998,10
207,6136782037,6
207,1514951738,3
207,2717042720,7
207,8484935455,3
207,9848423076,7
207,9868385575,5
207,3080083786,1
207,4832770765,2
207,5909210541,3
207,3629289667,6
207,5617424228,1
207,7779330618,3
207,3797848268,9
207,4352318442,10
207,8766607070,5
207,6080595765,6
207,4384450882,7
207,7046370034,7
208,1399960500,2
208,7625474294,3
208,2409877215,1
208,1124995851,10
208,8461999630,8
208,3017189449,1
208,3189761967,3
208,8635662306,10
208,5937733266,10
208,7864935147,9
208,1583012223,9
208,5177764131,9
208,7341577637,4
208,7966887754,2
208,4833674264,4
208,1175390154,9
208,2981129420,5
208,6528167537,3
208,9464630698,2
208,6262190773,3
208,5295330777,7
208,3834659690,2
208,5375141861,3
208,7673492044,9
208,4838136359,2
208,5745065404,4
208,9190289658,6
208,2194373077,4
208,5592197280,7
208,4566565014,3
209,8706877478,8
209,7877556975,3
209,7751004315,8
209,9424257564,6
209,2618024654,10
209,3718202222,4
209,1610902328,8
209,4030585257,3
209,2093528799,7
210,4648835152,6
210,6549596146,10
210,6797369605,3
210,7341577637,7
210,1147432138,10
210,8191656901,10
210,7199997548,3
210,8016478584,4
210,5334391643,9
210,4993943871,4
210,9605257527,7
210,4973432331,3
210,6394559731,8
210,9812312866,2
210,4939968404,1
210,6264855612,8
210,8210541636,5
210,9253708690,9
210,3263536520,3
210,9229699754,6
210,6440887794,5
210,6657025123,10
210,1803464621,10
210,8759309553,4
210,5006821867,6
210,9368840824,1
210,1495148369,2
210,6447658723,10
210,1017048611,4
210,3152962824,7
210,9145467301,6
210,7672018824,6
210,5113857227,3
210,2643511833,4
210,1924374997,7
210,9275611082,6
210,2105207612,8
210,2778462631,4
210,2609646704,4
210,5553606005,3
210,9594156266,6
210,9943768807,7
210,8397804437,4
210,9469525348,1
210,7226754008,7
210,6966330555,3
210,7673857594,3
210,3522992834,2
210,9712983335,2
210,6808627008,1
210,4940986514,7
210,4358410601,7
210,4749079576,5
210,6262190773,6
210,9466116134,7
210,9476318999,5
210,1572195126,1
210,5337881860,8
210,7463029068,2
210,7903844331,5
210,4972764482,2
210,9997919006,6
210,8184554054,9
210,8165102863,8
210,9942653088,7
210,3761169839,1
210,9683910015,1
210,9273621891,1
210,1480969842,1
210,4956399642,1
210,1649568324,6
210,4658533729,4
210,7222020420,8
210,9241179239,5
210,6218269804,8
210,6147899403,9
210,4939921235,6
210,8320875492,5
210,6594462976,3
210,1214969993,8
210,4452866271,5
210,7658719284,5
210,3437436344,8
210,1891370353,8
210,8288674366,8
210,3558562067,2
210,4035507246,6
210,2857598302,7
210,7384202570,9
210,3698885750,10
210,8642468425,2
210,9219197352,8
210,9145712465,8
210,1148247422,10
210,6655405157,9
211,3768694321,5
211,9249292296,1
211,8601099821,3
211,8452070584,4
211,7091135482,10
211,3502395184,1
211,4701709500,4
211,3939941444,5
211,5514333474,7
211,5083764627,6
211,4916280041,2
211,7019478425,3
211,3416600090,5
211,9915373504,7
211,1641616747,3
211,9867735200,7
211,7032698206,2
211,3575901444,6
211,2598947220,8
211,1493745213,1
211,4351684984,1
211,2399409927,10
211,7342836971,7
211,8256097824,8
211,7986478385,1
211,2871260675,1
211,9685379431,6
211,3149364080,10
211,5312627718,6
211,7513844656,2
211,3341960361,8
211,3530920608,1
211,5937920418,2
211,7326532033,10
211,7083889616,3
211,4341341743,6
211,7314721262,2
211,5616555412,5
211,9979887873,8
211,5282418886,9
211,8265244681,6
211,6165652713,9
211,2876337030,5
211,6868458153,3
211,5484046896,7
211,3338987975,3
211,8531717631,8
211,3018226633,10
211,5202913611,7
211,1559911944,4
211,4144784237,2
211,8404305988,4
211,3012234710,1
211,6959741954,5
211,3489229277,6
211,7618329277,1
211,2746120240,2
211,1622911028,3
211,9917100489,9
211,7095048865,8
211,2725184651,1
211,2817918459,4
212,2231244602,6
212,5999502107,2
212,5170904049,5
212,5925981870,9
212,7542731650,1
212,1955205608,4
212,7785949744,8
213,6089923259,5
213,5435951366,3
213,3569728063,8
213,4380704075,5
213,4361391817,6
213,1616103891,4
213,8257014897,7
213,6630352576,7
213,8285997013,10
213,8524205669,4
213,1279533019,8
213,6431009508,9
213,5245547209,6
213,9989140341,1
213,4950102196,4
213,6619038926,9
213,7334353303,7
213,8468695768,10
213,1978297087,10
213,9665854395,1
213,4761086041,1
213,9729326698,3
213,4723310035,8
213,5108351020,3
213,7962279883,10
213,3174061276,4
213,2499472138,2
213,1955583597,1
213,3457801692,9
213,2409455659,2
213,5283524214,5
213,3666147595,2
213,1345873658,3
213,4728690274,8
213,8531358362,10
213,8708040255,7
213,7648632844,1
213,4044625998,7
213,2821500028,4
213,8556364654,1
213,5705347526,7
213,7741316865,4
213,1817310544,4
213,6670499202,7
213,7180792178,7
213,5854424515,9
213,2673168547,8
213,8824451866,5
213,4550348404,2
213,4155332094,9
213,7614433341,5
213,6311535790,2
213,1909547914,8
213,3532283754,1
213,2166715722,9
213,1789247701,3
213,8763123294,3
213,3238748993,3
213,9198176686,6
213,2681645523,1
213,5481633396,10
213,2625053825,6
214,7054602994,6
214,2559524667,3
214,8487388896,10
214,9297591910,1
214,5245933071,10
214,4828907315,2
214,8461216555,5
214,9133468350,2
214,4205612002,6
214,5978494828,10
214,1856515640,4
214,6165652713,2
214,1195656675,10
214,7892036407,9
214,8320875492,2
214,3583450311,5
214,8847316816,9
214,5988656424,6
214,7332310920,8
214,7676572535,1
214,3647101178,3
214,3649580786,1
214,3883465863,7
214,1281243014,9
214,9286611480,10
214,8280799214,5
214,7698012164,3
215,6784041727,10
215,9031089008,8
215,2777641247,7
215,4176133645,1
215,1576186284,9
215,2691043180,5
215,7280846571,4
215,2299281310,2
215,7099132228,10
215,5436648700,10
215,3052849804,3
215,3222693001,10
215,8793605166,8
215,3042760296,2
215,6243608291,3
215,9530410142,5
215,1062179610,3
215,9994839780,5
215,9570864100,3
215,4562558617,2
215,3778015340,5
215,8393543905,6
215,2669492665,3
215,7338010470,3
215,6952773355,4
215,9106882675,2
215,4496252345,9
215,9455000252,7
215,6364788178,7
215,1670613897,3
215,3091062991,6
215,9518198103,2
215,1571392476,4
215,9719089869,4
215,2141398946,4
215,5944507879,3
215,8937052355,10
215,2363206052,10
215,3653666608,6
215,4726821697,9
215,6258623419,5
215,5832015897,7
215,7055833207,3
215,3932250440,6
215,6699127019,10
215,1176920552,9
215,8384550074,10
215,7846864442,3
215,5796006616,1
215,4142155725,9
215,6347680805,10
215,6030612076,3
215,9538865134,2
215,5182562221,9
215,2437984355,4
215,2378949468,4
215,2562587582,6
215,5241589119,1
215,3092515558,6
215,4903808846,3
215,7130973258,5
215,7816830879,2
215,1105144111,3
215,3587471392,9
215,6752612828,3
215,8756054113,7
215,6400791291,7
216,6602752787,2
216,7140748878,6
216,8952319100,9
216,6291574293,2
216,3022075336,1
216,9098208810,2
216,5036700082,8
216,9472882195,1
216,9510370637,5
216,2314003671,2
216,6455622661,5
216,3719385609,3
216,5124316736,2
216,6693955314,7
216,3912360340,5
216,6376339382,4
216,3618552646,9
216,4167768619,3
216,4758780789,3
216,5592197280,5
216,2983361783,3
216,3446457152,9
216,9990130511,4
216,5555886467,8
216,4726207281,1
216,9766075387,6
216,3316149099,7
216,2166558661,10
216,5883073217,9
216,7856693358,7
216,5861033688,4
216,5702650703,5
216,7775463870,8
216,1624113681,1
216,3541761056,9
216,3107968981,4
216,9771388193,6
216,4055685556,1
216,9274030234,1
216,8975466465,3
216,9791452712,8
216,6878692757,7
216,7750947880,5
216,9836898681,4
216,5523302468,7
216,6027470247,1
216,3331019072,8
216,9719753143,10
216,5194276462,10
216,6311833838,1
216,1998353666,3
216,1928054868,9
216,9099684995,2
216,4522647282,9
216,2240249463,10
216,3795356755,1
216,3965835037,1
216,7121098625,10
216,9074067563,5
216,1190615791,9
216,7184599660,6
216,8489260291,3
216,2475354725,9
216,1697122546,9
216,3127909963,8
216,4751578133,2
216,9764128475,6
216,8370943198,3
216,3335773409,2
216,5493738796,5
216,6923438656,6
216,3927607676,10
216,3174061276,1
216,9115564060,6
216,1264056725,1
216,3916888620,10
216,5589292962,2
216,8688917367,3
216,4792271584,9
216,6304619665,5
216,5234353138,3
216,2184872949,6
216,8436107042,4
216,1603466726,10
216,6155212535,1
216,7936828381,6
216,3486232165,1
217,9684587609,3
217,1725832072,6
217,2058334075,1
217,9145810459,7
217,1548831541,9
217,1276789574,7
217,6339121597,4
217,4396156414,5
217,4195781085,4
217,2077581059,10
217,6969439750,7
217,8320679961,3
217,8039551814,1
217,3096009934,8
217,8321342371,3
217,8598065738,5
217,1177959651,3
217,7314721262,8
217,1145498574,4
217,5268585498,3
217,5276094685,10
217,4512824911,5
217,5195547461,6
217,1827489545,7
217,9479536470,3
217,7670766438,3
217,7673492044,3
217,6497411555,6
217,7040886555,2
217,2631111770,2
217,5600848000,7
217,6024484041,8
217,5705347526,9
217,8789575074,6
217,4613641993,4
217,8392299854,1
217,3268030771,4
217,8510619234,4
217,3402210810,4
217,9703872319,8
217,2736804738,5
217,6205643053,7
217,9591986415,7
217,7735518869,3
217,1816854406,5
217,8442828993,8
217,4026272491,1
217,5202217613,8
217,8514483716,8
217,9428859602,2
217,9058147149,1
217,2266642675,2
217,7096322076,8
217,7478406955,10
217,5161262963,3
217,7091135482,7
217,1197982096,6
217,4021882473,5
217,1363658013,8
217,6510338315,9
217,6321526347,1
217,5013922538,7
217,1957075308,1
217,9260366323,5
217,6627411623,2
217,2204422222,1
217,8927278021,1
217,8657006450,3
217,8469021929,1
